Location,Cuisine,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Parking Availability,Weekend Reservations,Weekday Reservations,Revenue
1,3,30,34,5592,1246,12193,13,608,13348224845032000,87,99,0,20,6,44382889
1,0,40,45,3926,3407,37782,13,727,26542247429533100,66,42,0,31,22,41584168
1,3,47,43,5153,4333,50224,12,579,24715074384787400,23,41,0,40,0,51268791
0,1,48,88,5617,3624,37245,14,563,2839429740504240,39,34,0,82,36,111521055
2,0,49,55,3655,3566,38202,9,666,22474934530881300,77,21,1,45,35,46565985
1,2,48,32,3962,2124,27413,10,151,19446794066855900,77,25,1,25,4,29876459
2,0,42,55,383,3258,35135,5,231,11481407165313800,30,56,1,21,22,47937615
2,0,39,61,3836,2254,23604,5,770,21671383012061800,42,92,0,17,41,53247732
1,4,45,49,6926,2363,23229,6,905,2765395220944250,11,83,0,35,20,76425431
1,4,45,40,7563,4156,41659,12,463,6729139939110840,40,26,1,24,14,68993569
2,4,41,56,6593,3386,42011,17,540,16076755784698000,12,61,0,35,1,83984855
1,5,32,30,3401,2272,26704,16,265,8734017823890060,89,86,0,15,20,25465925
2,1,49,65,5876,1164,17978,18,821,25265412025007600,70,59,0,18,17,8672421
2,0,39,65,4434,2175,26492,6,568,20352456066632300,97,92,1,20,39,65496906
1,0,37,46,4591,1903,24910,10,768,2699123292547540,90,92,0,31,17,48943702
0,4,43,84,6884,5990,66942,9,618,657750306291644,64,41,1,49,17,129874218
1,0,43,50,3642,4020,48685,2,591,27643266977852400,55,89,1,23,14,41899279
0,2,34,78,3159,2442,26730,3,300,6679915462994510,90,63,1,60,58,5595975
2,0,47,54,4335,3408,43148,10,782,12190145021111300,37,53,1,15,10,53707425
2,3,36,69,4659,1682,21240,8,802,8904143678250090,30,80,0,59,64,72844106
0,2,34,77,3286,2171,21486,9,733,8634641602190790,47,81,0,50,31,57797664
2,2,38,70,3225,2923,36793,19,294,9291747449475110,15,71,1,49,62,5280844
0,0,45,70,3891,7447,83677,1,254,170054467942636,37,83,1,56,9,6218818
0,5,49,76,2582,6638,70939,2,537,24609057194961400,18,96,1,68,11,45406581
2,4,46,60,7442,1792,25891,4,792,2745693187617990,15,89,0,13,22,99525005
0,1,49,89,6446,7529,75915,16,974,19171933961202000,60,17,1,23,0,129475969
1,1,33,50,5954,760,6940,12,907,8943788931853040,74,87,0,9,32,67775514
1,3,31,42,5173,1191,16279,2,85,6979766813354620,58,80,0,4,38,48965565
2,1,41,62,6206,1745,16631,15,148,17353240489456600,16,93,1,44,18,87069345
2,1,36,56,6324,3195,36285,18,418,24134505870425300,46,77,0,53,53,81387155
0,4,47,80,7073,2928,30185,16,993,2050402630884890,20,89,1,10,22,127079021
0,4,43,87,7061,5855,64523,12,964,19569539592950000,69,11,1,65,10,138056473
0,5,49,70,3194,6762,73292,18,307,6203880356258390,84,98,1,40,48,53397252
0,3,35,81,5273,2736,32002,14,550,15288634710770500,21,27,0,54,67,9649619
1,1,40,32,5881,3842,40401,12,703,18759596728434800,16,88,1,15,28,44105836
1,5,40,30,2863,1145,15756,5,769,19957288967052900,47,94,1,20,2,20482226
2,3,35,53,4797,1821,20156,4,674,5120201554676520,37,10,1,47,10,57095938
0,2,42,75,3604,4832,57202,18,661,9988874411766550,33,92,0,40,47,63077258
0,1,39,74,5896,2596,27148,17,153,28744650273469000,29,85,1,57,8,98759556
2,1,39,60,6094,801,12766,16,528,17716095956970100,39,93,0,38,23,82996474
0,4,37,89,6947,2450,25581,10,289,22591055048778400,97,26,1,84,38,138419716
0,0,30,82,442,3870,44939,17,417,12704668304908600,87,80,1,71,8,83147135
0,3,40,80,458,4830,51308,12,802,19634299825463200,64,54,1,9,14,8327838
0,1,37,75,6129,2858,34551,12,340,13911681914721200,82,33,0,52,0,103431988
0,3,30,88,5133,2402,30674,4,198,12423971969673900,11,78,1,74,74,10108113
2,5,36,64,2922,3323,37023,3,781,15284949514343300,20,53,0,59,46,42766327
0,5,36,90,2963,3402,40354,1,450,16495698228991800,36,91,1,77,22,60231137
2,0,38,62,438,3401,35174,12,547,1327869717931240,68,74,1,4,8,6222962
0,1,33,79,5809,2761,33831,8,643,11449740261735200,90,23,0,49,5,10289210
1,4,40,30,7459,3311,33903,8,337,20595509419627800,31,33,0,15,11,51053129
1,1,44,42,6486,1015,13090,12,712,14518311914612900,23,34,0,24,14,61749796
1,3,43,35,5216,2138,29905,4,183,10045650764512200,86,41,1,25,2,41663297
1,2,46,50,385,3103,39409,16,846,23959192701463300,47,70,1,37,0,45316645
2,5,39,69,3174,1416,20485,2,880,23093539524892100,73,90,1,43,12,49642709
2,3,40,61,5078,1695,21702,4,503,271703957046323,59,63,0,44,53,69802928
0,0,46,86,4563,4847,55046,4,274,1887547547797380,26,78,1,16,74,88327292
1,5,39,47,2811,2461,26284,11,686,11985925185294000,73,39,1,35,15,31371943
2,4,44,57,667,1821,18085,3,657,26592691976332000,48,57,1,32,52,85141865
0,5,39,83,2816,2503,28270,10,898,1200752801456740,36,55,0,17,2,53391336
0,2,38,74,3676,1864,24944,12,949,21390015080381300,91,73,1,11,15,62282952
2,1,45,51,5704,3033,34413,17,801,9759825900568110,11,57,1,5,31,66740535
1,2,33,40,400,2199,28178,9,875,2072936788213030,46,40,1,10,25,3715574
0,2,37,72,3452,2298,26703,2,976,2602142973393380,37,32,0,25,27,55829055
1,1,34,45,6435,2514,29121,18,967,18498602508372800,15,33,1,40,26,6659774
1,5,37,50,2774,1739,21575,12,460,1677218778279530,17,98,1,7,40,32741403
1,0,35,45,3844,2657,28636,6,423,2983682311137180,26,42,0,31,16,39629618
0,1,42,78,5565,5497,60530,18,134,5561302280657510,55,83,0,4,47,98989145
1,1,46,42,5784,1214,13088,13,133,13293289515618100,35,16,1,29,26,55348492
0,4,46,79,7039,6683,68787,15,531,27964958944887600,85,18,1,67,11,125798366
1,5,37,46,3541,945,13150,1,392,21066067129653300,32,72,1,36,34,36825804
0,1,50,90,5928,4659,51804,8,321,18552431885247400,75,51,0,46,18,119672342
1,0,42,46,4204,1711,22218,18,55,20942292716284600,29,89,1,5,32,45275384
2,3,38,59,497,3293,36338,12,513,13048528756667700,14,88,0,21,16,6688950
1,5,47,37,2551,1328,15426,12,568,6779203448100400,34,78,1,25,8,22904866
1,4,45,36,7054,3187,41162,1,63,11878695879207800,85,83,0,28,11,57525302
0,2,45,83,3073,5528,57857,10,52,1341240249132110,17,88,1,28,32,58696186
0,1,34,87,6472,6735,71805,19,786,1699662825403630,41,81,1,68,78,128292403
1,0,39,50,4328,2292,29918,19,866,14847412857761600,11,57,0,44,28,50609806
2,5,47,68,2917,1556,25138,11,853,18025055597572900,67,34,1,18,12,45662164
2,0,40,67,4204,3414,37895,3,536,9902034580845990,95,81,0,2,66,63959939
0,0,44,83,3623,8322,84621,14,846,9601211550439530,45,39,1,39,57,69863684
2,2,42,59,3773,3205,39576,18,437,13792811941096900,62,32,0,13,55,52043527
1,4,47,30,7405,3270,34189,6,536,16842878539436800,51,25,1,14,20,50651265
0,5,36,78,3404,5500,60847,9,217,1354321481496650,98,66,1,59,76,61499303
1,1,42,47,5813,4083,47978,9,986,19414055809653000,76,32,0,39,31,62729659
0,4,32,82,679,2142,22527,17,455,12750152839741100,14,44,0,26,62,125047275
0,1,44,86,6074,6970,75634,4,512,9429224860963620,20,74,1,63,81,117668442
0,3,45,85,5565,8189,88132,4,181,26570702750212700,52,81,1,12,17,10652407
0,0,31,80,4513,5950,64662,19,555,10015052464401500,67,38,1,10,9,82905317
2,3,44,58,4896,2038,22050,16,682,2916603474521470,36,86,1,14,45,65240206
1,0,38,36,4358,2602,33839,17,285,29685101856278000,71,15,0,28,15,37292361
1,2,32,30,4013,2948,35666,3,72,22420094887997700,62,99,0,14,22,28249808
1,4,38,38,6787,1601,24345,7,663,17550024853445900,49,48,1,24,30,58527387
0,1,34,79,6413,3970,45373,5,181,24885470781765700,62,39,0,42,52,11341770
2,2,38,65,3295,1821,23406,3,501,2683006789320380,92,93,1,54,43,4893932
1,1,38,50,5878,3112,34214,12,323,22739794930004000,32,22,1,8,28,66748178
2,4,45,67,6719,1717,19797,19,50,7551118885916290,81,42,0,27,48,101973347
0,5,45,83,3058,7621,82781,9,593,5074696735616880,11,42,0,28,79,58753127
1,3,42,40,5428,4132,49118,3,710,979753306026379,18,48,0,29,29,49501494
2,3,30,53,5081,789,7351,3,215,9713297390130390,95,86,0,24,51,60759347
0,1,49,88,5636,9523,96904,16,459,9562937415998820,73,86,0,83,36,113687446
2,1,44,62,5777,2611,31086,13,346,1774430796824320,67,63,1,34,47,81474323
1,1,31,30,6119,756,15222,6,738,18002111591141500,40,99,1,0,18,41944082
1,4,46,50,7142,2709,35367,1,902,23075551167716800,27,86,1,45,31,80176277
0,5,34,88,3135,2897,34366,11,142,10036695324255200,44,71,0,23,58,62981435
0,3,42,84,4585,8097,80532,18,678,7316498956125110,64,28,0,18,11,88491435
0,2,39,89,3829,2218,29213,3,986,2165228294272630,67,59,0,18,14,76359532
2,0,38,64,450,1911,21711,18,145,17099925573397400,25,29,1,32,55,65957705
2,4,48,60,7062,2024,20251,11,620,2165801625109170,50,37,0,52,14,95324627
2,3,39,54,5291,2677,30466,15,949,14518506118662000,61,72,1,39,19,65786924
0,5,32,79,3505,4559,51804,3,190,23769888361215500,96,27,0,54,59,6293194
1,4,49,47,7207,2675,33670,12,366,22065019440059200,59,18,0,38,5,76719352
1,2,48,36,3742,4018,42641,12,612,21258546382830300,62,58,1,34,18,32434817
2,3,44,50,5294,1969,28197,17,980,56892320830321100,79,10,0,27,28,61037805
2,4,39,52,6787,1840,26952,1,816,2645310396761550,48,65,1,47,26,79024767
1,3,32,30,5141,2511,24403,11,652,1441517558621780,45,91,0,4,2,36216281
1,3,46,46,5426,3404,41384,15,882,8390388556729720,63,27,0,40,32,57896116
2,5,32,64,2826,1402,17273,9,354,23889713053464300,80,44,1,2,61,41674719
2,0,31,54,4487,797,15995,7,226,17161873036295500,67,92,0,43,45,55197843
1,5,41,45,3182,2413,24781,11,664,58001345421809500,27,73,1,11,18,33669543
0,3,33,81,4965,3674,44565,18,703,2454678674372600,46,22,1,71,39,9167481
2,4,30,68,7186,2059,27646,7,470,15875936576303700,56,44,1,33,35,10924364
1,2,38,43,3442,3089,39168,18,79,2387314840619650,57,78,0,5,4,35594282
1,5,33,32,3422,2570,28155,15,191,2388977548557020,41,70,0,14,19,26713777
1,0,33,48,4031,2352,26437,16,764,7498405260744180,57,24,0,1,33,45153711
1,3,32,30,5491,2031,27010,15,272,20330645579195000,71,16,1,20,15,38697155
0,2,34,90,3561,2350,23443,4,554,14003426610800500,52,71,1,74,70,72295609
1,5,44,30,3226,1856,19365,3,909,18660047350141500,51,65,1,0,1,22635071
2,5,46,59,3598,2411,30194,14,972,7213674476796080,82,15,0,12,54,49319246
0,5,39,72,2662,3065,35271,3,879,1970458897891790,78,98,1,42,57,44229859
1,5,40,42,331,3686,37432,16,560,24438500574344400,48,33,0,14,27,3343815
0,2,31,75,3153,3172,31821,15,52,29670345101129,100,45,1,11,38,54812827
2,4,31,60,7423,1856,25751,19,503,13006988745892400,16,26,0,22,45,100653316
1,0,35,35,4156,1135,10957,10,600,887811877147953,39,85,0,17,21,33978703
2,0,41,52,4532,2736,34635,17,324,1414753007063030,13,97,0,43,40,54884947
1,3,45,45,5453,2637,29175,4,410,54825621118466400,86,29,0,24,39,55681279
1,1,42,38,5582,3145,35507,18,147,15219333053293600,78,35,1,28,37,49859919
1,4,38,37,6651,1716,23231,10,509,2786473712305100,72,74,0,19,29,56417656
1,3,32,32,5161,2051,23030,16,177,9858777353112340,29,58,1,21,22,38883411
1,3,46,34,507,1293,18042,3,216,16942991210573200,74,19,0,18,20,3903624
0,5,37,90,2685,7282,80113,12,315,19315426339446600,42,94,1,77,60,5672506
1,1,45,43,5642,2275,25497,19,992,9497677997130880,88,65,1,33,39,56869073
1,1,40,34,612,2188,24736,3,433,1325263809251640,28,37,0,29,8,4695944
0,4,45,88,6554,8360,93099,9,906,27783938937299900,30,54,1,52,35,130099581
0,1,48,74,6461,3809,47471,7,200,12393218458635500,96,55,0,9,12,107146352
0,3,48,90,5388,5083,55922,16,297,20884075474573900,57,57,0,71,45,110093948
0,1,41,89,6364,3299,36489,1,620,8423797967916200,50,55,1,65,0,125880679
0,1,40,89,5518,2301,24408,15,267,21746669483565000,42,61,1,85,59,11088152
0,0,35,71,3552,6433,71113,2,644,11978610249061500,85,45,1,23,1,57614611
1,3,49,36,5105,3179,36912,16,151,10781569543310900,42,23,1,5,35,4306863
1,2,39,30,4094,2750,28579,7,709,8104129542954930,42,70,0,4,12,28920279
2,1,33,70,5877,2199,21602,14,990,6170609626279280,21,81,1,29,8,92857719
1,1,39,47,5879,3579,43780,2,805,29196492785739000,57,86,0,31,14,62608852
1,5,33,39,2648,863,10102,18,349,15347617902556400,93,12,0,2,38,25297248
0,1,40,75,6242,1875,23682,1,835,24440387557319400,96,46,1,25,54,104394628
0,1,41,76,6211,4651,48702,16,97,28002232496305700,100,98,1,75,58,107752507
1,0,37,41,3611,3010,37240,9,380,10100510906944900,53,16,1,33,21,34576863
2,3,31,67,5014,2504,25772,3,811,26746214902778700,80,81,0,21,3,75462418
0,4,49,80,7234,3835,41634,13,778,22700613696957800,60,21,0,46,15,129824974
1,3,45,48,5043,3100,34763,2,284,19449426399392400,59,84,0,8,40,54864695
1,5,47,33,3242,1677,20174,18,562,25226945208876900,83,70,0,23,10,2656674
2,3,37,68,5398,1840,22728,2,977,7766614487854590,85,75,0,52,21,8236611
2,1,45,62,6254,1616,16857,8,146,1159000840658570,12,98,0,45,0,86904127
0,5,40,88,3178,4678,50283,3,824,8276271841926220,95,95,1,54,53,63954377
2,3,34,51,5439,1454,21632,17,400,2739926425485120,84,37,1,17,25,63687889
1,5,32,38,3491,2357,31123,2,139,7469941493995150,75,44,0,16,2,30446905
1,4,37,37,6928,1072,17710,6,248,29498760538037500,87,47,0,36,31,5817071
2,3,33,70,4691,2521,26638,8,149,774728036745486,58,26,0,30,65,74119815
2,2,50,63,390,2427,26564,17,479,2154549196625430,80,44,1,8,21,5683407
2,1,31,58,5735,2311,30114,6,201,21512351215877700,64,98,1,38,56,7533248
2,5,39,62,3522,2804,30854,12,630,2828115444094260,59,54,1,31,11,5043551
0,2,39,87,3025,3335,40548,16,775,13078312742488300,29,96,0,18,65,6096939
2,2,36,55,4013,1922,24808,6,157,1330029774857300,86,16,1,52,36,50243469
0,0,41,72,4148,1839,25727,2,213,2615733265829400,90,14,0,41,7,66771853
1,5,33,39,3352,2054,21971,3,500,29464388818444900,97,62,1,35,16,30413339
2,2,46,59,3438,3963,48371,9,867,5753469468273830,21,76,0,2,3,46834293
0,0,37,79,4591,2179,24288,19,297,20882923019099200,36,30,1,35,43,82524679
2,2,42,58,325,2506,29497,10,534,11090991259654400,72,55,1,25,0,43627935
1,1,44,41,5791,1783,21954,13,491,23199057202377600,87,89,0,19,5,54791793
1,4,48,37,6557,2422,30555,13,863,24317975230124100,78,79,0,13,21,56127984
1,0,47,38,4535,3862,41637,15,759,24063138923520400,51,31,0,31,34,4088433
2,4,42,66,7002,3941,42654,13,549,15887779408054400,75,40,0,7,49,10438824
2,5,38,57,3242,3077,36928,13,328,8945034660208510,16,38,1,52,39,43046698
0,1,40,87,6256,4257,43791,6,573,19619115773776400,70,75,1,36,10,121780449
1,0,45,49,4462,2745,31217,18,717,2472595182679270,11,97,0,36,1,51098051
2,5,48,66,3231,4134,50289,7,235,2780487497790860,14,35,1,36,17,48735662
1,2,32,35,3618,2872,33739,3,797,1631610809448190,78,63,1,31,8,29636967
1,3,38,39,5281,3042,34124,1,878,11141884928185400,53,99,1,32,5,46962938
0,5,46,70,3326,8665,90968,12,537,7970561828029980,15,24,0,45,33,54503998
0,4,39,90,6705,4866,52374,5,273,24940027694235400,53,69,0,80,11,134922075
0,1,37,70,5621,5830,66626,11,549,1838243417834400,16,40,1,60,20,8931704
0,1,38,78,5582,5453,60567,12,595,21854602312005300,41,99,1,53,59,99116693
1,5,42,49,2911,890,11084,16,911,8981010016197490,24,20,0,33,25,33597899
0,2,50,72,3548,8211,87746,1,150,5164470430137750,30,51,1,37,9,58313452
0,3,40,75,5177,4939,51646,18,815,2918954017206020,28,33,1,49,15,88630633
0,4,34,76,7554,3671,44738,1,323,25272204799427100,43,13,0,21,22,127272538
0,5,33,78,2864,2913,31903,5,937,15000660237229300,20,97,1,62,20,51026561
1,5,31,34,3337,2963,35894,4,724,16428694623657400,57,61,0,1,15,26659414
0,1,41,85,6084,5783,64109,1,481,2822663399984890,47,73,1,57,57,115931431
1,4,41,31,6742,3918,39712,15,598,1019125709373750,86,66,1,17,10,49119332
2,3,34,52,5177,3132,39686,5,561,2507071713690100,84,23,1,22,19,60983363
1,1,44,32,6564,3144,31257,7,858,5448238201792700,84,25,1,12,20,48255045
1,5,45,49,2637,1250,18474,17,439,2689281965985650,52,66,1,27,15,31066071
0,1,35,79,6058,6619,65672,6,260,19732100159825700,36,80,0,15,74,10790183
2,1,37,52,5557,1125,16373,13,945,16939448984858400,47,65,0,12,32,65827239
2,0,50,64,3853,2675,27888,15,135,22661442554410300,72,61,1,56,21,57033019
2,1,37,63,6183,2055,22178,7,554,6691278282015240,58,77,1,62,24,87743529
2,2,45,53,3925,1127,20195,7,529,9888598922067140,66,32,0,48,32,4743730
1,1,39,39,6303,3752,40962,13,652,1517462705344920,72,76,1,23,36,5714381
2,2,46,60,3509,4560,46030,4,812,2044665441825320,93,47,0,3,55,48488332
1,4,45,40,750,3749,44622,18,257,8613707255581310,95,71,1,37,33,6969186
1,1,43,37,5833,2334,26928,8,344,14487307527962200,86,35,0,31,14,49485824
1,3,47,38,5329,2867,31230,19,821,11522320616141500,16,22,1,25,0,47321563
2,2,49,57,3521,1661,23615,16,961,21139234180456000,98,13,0,42,51,46994521
0,2,42,81,3988,3438,38955,18,869,279819612390512,73,82,0,78,3,74525435
0,5,35,86,3377,5546,61750,16,674,9149478332985190,72,28,0,79,80,67514811
2,4,38,64,7492,1256,13831,16,324,9731528598192380,12,43,0,0,27,107407511
0,1,45,88,5736,4115,46884,2,653,20013211992784400,53,79,1,27,31,11271915
0,3,43,89,5235,8484,88976,14,426,16339062719367200,66,51,0,80,7,10627851
1,5,34,35,3312,1703,21718,19,834,2295261513917420,35,30,0,15,18,28251616
1,4,31,34,7317,2894,34635,16,222,1219713317933040,17,28,1,30,23,57346858
2,2,44,57,3554,1247,16207,4,179,18620490405178000,58,47,1,36,2,45728519
2,3,35,67,4512,1401,22211,13,947,14670703739420600,50,61,1,15,13,68696517
0,1,40,90,5788,7368,77830,8,649,12031603803888100,14,45,1,67,75,117622526
1,0,45,50,3856,3549,43954,3,807,23232410287744900,57,91,0,42,30,44454352
2,0,41,64,4437,3886,43139,3,616,24897343714814300,20,10,1,23,33,63809259
2,4,32,52,7425,2396,23938,5,908,13223786370488400,48,46,1,26,30,8660239
2,3,34,63,4615,1059,17770,11,53,2057429594316730,34,77,0,34,35,6590489
2,5,34,64,3545,1312,11792,13,545,946478474698261,97,90,1,50,31,52573625
2,3,35,62,4701,2994,29941,2,428,24774197069754,13,42,0,33,34,6530455
2,2,41,70,3456,3930,45302,6,405,12031268877693900,60,71,0,56,31,55433162
0,0,40,89,3737,2638,32468,7,517,9273868640565730,24,62,1,84,79,75238438
1,4,34,50,7446,1084,12816,4,445,2849903489165860,39,28,0,44,0,82912004
1,1,31,38,6324,1314,18868,9,487,15562107023742400,27,71,0,12,12,54558944
2,3,33,66,4889,2805,32077,18,877,21087497833735800,100,32,1,43,24,74209704
1,0,50,48,425,3914,40421,14,590,2523033398940400,13,81,1,28,4,47589205
1,5,39,33,2703,3291,40816,6,750,22153557930085800,59,88,0,22,20,21830837
1,4,47,49,6921,4576,46729,2,95,1911650135055180,65,53,1,47,34,76558897
2,1,47,59,5915,3225,36285,4,658,14290336477460600,79,15,1,17,11,7826011
2,3,40,52,4762,1676,25103,15,98,27963075912646700,66,76,1,23,51,57188559
1,5,44,48,3464,2872,38049,3,169,833855019677298,31,52,0,47,45,38102101
1,1,34,38,6247,3259,33244,4,707,2709799302182020,64,19,1,4,12,53698956
2,2,44,54,3308,3414,35115,4,893,2274622075641970,98,40,0,23,2,41159383
0,0,35,83,3766,3397,41494,15,810,19285266906861300,86,36,1,32,75,71846564
1,2,47,36,302,4234,51601,11,123,13118694037120100,51,75,0,9,33,26584225
0,0,32,90,3881,3652,43479,17,457,8651103893690640,53,48,0,20,19,79707464
1,5,45,35,3079,4115,43837,15,544,16079013886335100,22,63,1,17,3,2653235
0,2,32,77,3305,6294,64423,3,322,24593988014763600,61,55,1,29,40,58170875
0,0,48,71,4271,8832,88718,10,156,23632743127037600,35,75,1,32,42,70075423
0,4,36,83,6953,3476,39771,4,913,2113605506690630,20,75,0,51,48,128850883
2,5,43,56,2848,1045,17985,13,233,2981249179960900,53,50,1,12,6,37087411
0,0,40,72,4533,6447,65351,2,394,29315869266410100,14,22,1,4,46,73455599
0,3,37,89,4789,6101,63253,6,869,15000121860569700,21,47,0,63,56,96257505
0,0,43,75,3938,5646,61912,19,632,9813358566615300,30,24,1,49,66,6858738
1,2,49,50,3421,1155,13333,8,581,16595956745538300,99,96,0,5,45,39762115
0,4,31,83,6765,2905,34506,6,718,2611441523781600,83,96,0,36,40,125728425
1,1,48,41,5739,4228,50652,14,388,16464077192518200,59,51,0,11,12,54577538
0,1,42,87,5833,8110,86251,8,508,13399549126330100,31,12,1,11,28,114127991
0,0,46,81,4451,6973,75092,6,274,2353078751515900,57,44,1,57,40,81969246
2,1,38,56,6344,1046,16130,12,739,21253435295047100,68,91,0,12,20,80386174
1,0,39,34,4249,2908,30142,9,424,2921744175189440,10,36,1,4,24,33558736
0,4,47,81,7003,8422,85578,7,679,1873149953334910,99,66,0,16,2,127704261
1,1,38,38,6059,3761,42992,13,960,29186804776666900,66,27,0,20,29,53455999
1,2,41,40,3294,3449,41627,16,720,1227340778310490,99,84,1,3,38,32374979
2,2,30,53,3082,1696,17852,8,574,26620604008179600,52,90,0,21,21,37870678
2,3,33,63,4864,3086,35203,14,105,13773128763936000,66,65,1,6,1,69857571
2,0,43,61,4045,2370,25982,16,289,25241893559790900,52,66,0,35,8,5694430
2,1,44,67,5563,3943,47897,6,324,28149654612217200,11,44,1,17,57,83808296
2,2,42,56,3097,3550,42571,4,887,2057977711365920,86,74,1,32,3,40212758
2,4,33,50,6789,2196,23775,4,973,2321372719279140,50,53,0,8,7,7599926
2,4,39,62,6904,1952,26247,3,455,2896599245409830,52,77,1,15,18,95430379
2,3,37,65,4933,1644,15167,10,717,1437891156820270,42,97,0,60,13,72742199
0,4,40,74,663,5555,55185,6,641,17789593139730800,49,84,1,37,0,110193465
1,4,47,48,6748,1647,18185,18,163,2745729801912960,75,57,0,45,40,74339131
2,1,46,58,5788,4129,41476,13,594,21820397425227100,73,98,0,49,19,7701329
2,0,32,58,3574,2668,32405,11,163,2683977761758320,83,65,0,35,18,48021195
1,5,48,41,2859,1199,15412,4,990,20456362648234000,98,16,1,5,15,27153051
0,4,39,87,6579,7064,76955,8,481,23493302055537300,45,76,0,52,73,129117637
1,4,45,39,7274,3758,40550,3,551,53265608276035800,41,84,1,11,1,64016172
1,5,33,46,2925,2521,27224,12,420,1349182824530650,54,22,0,21,0,31706145
2,4,43,68,6859,1410,15795,13,624,24260518425707500,24,71,0,36,7,10462944
1,1,35,40,5639,2362,25590,11,587,15100198759200500,78,93,0,15,8,52081987
1,1,39,45,5749,1473,23104,9,136,14071168163898800,62,33,1,23,38,58745754
2,5,30,57,2756,1503,19930,4,818,28788805894582500,29,63,0,23,41,35928232
2,2,33,64,4084,1168,16542,11,495,18813712296528800,88,35,1,9,56,59578714
2,4,32,60,7419,1809,24872,8,654,9812302125909660,66,80,0,29,17,99883444
2,2,35,56,3017,2079,25271,18,249,16805667221764200,13,62,1,12,14,39741935
1,4,32,31,7179,2191,26242,3,411,17966781926373000,28,49,1,9,9,50094513
1,0,44,48,3782,4156,42910,4,536,29718290851440800,90,13,0,25,15,41767814
0,4,31,78,6615,3153,32267,17,948,22955488474580300,44,95,0,4,24,116401535
